Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
708968,Mount Somers summit hike,Climb to the summit of Mount Somers for 360 degrees views.,Advanced,3 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8323deab52c04e8bab39536a38badfed.aspx,https://www.doc.govt.nz/link/f095c135e3064091a3c59dbb426d3953.aspx,12/2/2025 8:31:26 AM,5121.77639219127
708969,Mount Shrimpton Track,"A good, steep bush walk to the uplands of the McKerrow Range. Great views of the Makarora Valley below and the alps beyond.",Advanced,5 hr return to bush edge,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/840994242ba648f59b19649a58195310.jpg,https://www.doc.govt.nz/link/2ddd4d15a7494533b357bc8cc1443a6f.aspx,12/2/2025 8:31:26 AM,3098.48349444479
708970,Mount Robert Circuit,"This loop track around the northern face of Pourangahau/Mount
Robert offers spectacular views over Lake Rotoiti that will keep even kids entertained. It can be enjoyed as a day or overnight walk.",Advanced,5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fcd6b90b9e95418380db1e212d6e7930.aspx,https://www.doc.govt.nz/link/1376542193f241c884716ace903cf85d.aspx,12/2/2025 8:31:26 AM,7521.57495086228
708971,Mount Manaia Track,A steep climb through regenerating native bush to the summit of Mount Manaia rewards you with breath-taking views of the dramatic entrance to Whangārei-Terenga-Paraoa (Whangārei Harbour).,Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3a8534c1aca24d46a1e0afcc6e2c1e0b.aspx,https://www.doc.govt.nz/link/e396890eaa6940f68d016d06d4375b3d.aspx,12/2/2025 8:31:26 AM,1791.69672306508
708972,Mount Hikurangi - Te Ara ki Hikurangi,"Visit the sacred mountain of Ngāti Porou, the highest non-volcanic mountain in the North Island. You need backcountry experience to walk up Hikurangi Maunga track.",Expert,7 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cb3e745cf8ef4983b5e3809326f35b60.aspx,https://www.doc.govt.nz/link/e3995b94838b4a64aab3f63c29f5de9b.aspx,12/2/2025 8:31:26 AM,2367.22415856883
708973,Mount Fox Route,Mount Fox Route is just 3 km south of the town of Fox Glacier. The challenging climb to the top is only suitable for experienced and properly equipped trampers.,Expert,8 hr ,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0498390bcdf046438f9ee035ffdd51fd.jpg,https://www.doc.govt.nz/link/9c89b75639ec43eebe20f2ead56c544b.aspx,12/2/2025 8:31:26 AM,3425.29966440205
708974,Mount Damper to Te Rerepahupahu Falls track,This track to Te Rerepahupahu Falls is recommended for fit and experienced trampers only. ,Advanced,7 hr 30 min - 9 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2b0b45ee6513441199e4e8f395c55d39.jpg,https://www.doc.govt.nz/link/20068ff14473455fa18fcfd9077c7122.aspx,12/2/2025 8:31:26 AM,11996.3871992502
708975,Brewster Track,"The track starts on State Highway 6, crosses the unbridged Haast River, and climbs steadily through beech forest to the bush line. The track ends at Brewster Hut.",Advanced,6 – 8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f8a50c2de8e34821a89ef45a2b01c4c9.aspx,https://www.doc.govt.nz/link/55555cb0aad9434897f1ea29605c242a.aspx,12/2/2025 8:31:25 AM,2784.79894170485
708976,Mount Adams Route,"Mount Adams sits proudly on the edge of the Adams Wilderness Area in the Southern Alps/Kā Tiritiri o te Moana, and is a focal point for travellers along State Highway 6 from Lake Ianthe to Lake Wahapo.",Expert,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ace2e8d385564924a09a76a159628829.jpg,https://www.doc.govt.nz/link/b7d5993e8af342cfb5afc4f8ae9827ad.aspx,12/2/2025 8:31:25 AM,6119.33529444972
708977,Motutara Recreation Reserve Walk,The Motutara Recreation Reserve lies halfway between Russell and Whangārei. At the reserve you’ll find several small beaches and some good fishing and diving spots.,Easy,1 hr 40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1f9e9ce80dea4179bb57d88540ad684c.aspx,https://www.doc.govt.nz/link/bfd8ef572fb94fe8ae5391b7e2d40458.aspx,12/2/2025 8:31:25 AM,1688.00843910242
708978,Motutapu Walkway,The Motutapu Walkway takes you from Islington Bay on Rangitoto Island across the causeway to Home Bay and Emu Bay on Motutapu Island. ,Expert,Various: 1 - 1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b05a71b2c2c04c78bdb1fbf2255b4fda.jpg,https://www.doc.govt.nz/link/3a433d27d178434db575a86b69ffea19.aspx,12/2/2025 8:31:25 AM,8293.11051791372
708979,Moturua Island Track,This track goes right around Moturua Island. You can join the track at any of the main beaches and walk through open grassy areas and along cool shady stretches beneath the regenerating coastal forest trees.,Easy,2.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/04d240476c8a4df1b68feb9ff2937e4d.aspx,https://www.doc.govt.nz/link/c64f8cc19ea54a809e862582519433bc.aspx,12/2/2025 8:31:25 AM,4036.88487234842
708980,Motuora Island walks,"Motuora is a small island with walks of up to two hours. Walk to the northern end of the island or to Still Bay, a perfect place for a picnic.",Easy,1 - 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/2645d7034c5342a0ae281e44a6aa2834.jpg,https://www.doc.govt.nz/link/9f797e0c4e1f45178d783218586530ef.aspx,12/2/2025 8:31:25 AM,3231.71622875717
708981,Motukawanui Island Track ,"Enjoy outstanding views of Mahinepua Peninsula, Matauri Bay and other forested islands of the Cavalli group from this walk along the ridge tops.",Easy,1 hr 50 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0fe1cbdb3a294d549c83b17a49666914.jpg,https://www.doc.govt.nz/link/9b3ef6a5aa8946aabbbeb0dbef02ae94.aspx,12/2/2025 8:31:24 AM,3808.8728393954
708982,Motatapu Track,The Motatapu Track follows much of an historic route that linked the Wānaka and Arrowtown areas. It's a demanding alpine tramp for experienced parties. This track is part of Te Araroa Trail.,Advanced,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/11830bcd9f83485fad37a8067dbb25ef.jpg,https://www.doc.govt.nz/link/8923660719b645638a2a8f4db9968baa.aspx,12/2/2025 8:31:24 AM,32435.5360064872
708983,Morepork Track,Follow an old logging road over inland ridges through the Kaiikanui Forest.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/338b2a63330749edb5d3ac1dd7c06ae7.aspx,12/2/2025 8:31:24 AM,3995.5226386794
708984,Moraine Walk,"Explore old moraine surfaces on this easy, short walk, south of Fox Glacier township.",Easiest,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/42e9b83048384513b9ceb0433ff82533.aspx,https://www.doc.govt.nz/link/c1b240bc95714771ba583d6f7670dace.aspx,12/2/2025 8:31:24 AM,576.15948057045
708985,Moraine Creek Route,This challenging tramping route leads up the Moraine Creek from the Hollyford Road to beautiful Lake Adelaide in an impressive glacial basin. ,Expert,"7-9 hr to lake, 9-11 hr to bivvy rock",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bef6cb3380d64f0cae3e6dab0bfc00d7.aspx,https://www.doc.govt.nz/link/6dfee911d02042039ebc820dd2cb72d1.aspx,12/2/2025 8:31:24 AM,4310.93960135379
708986,Moonlight Pack Track,"The Moonlight Pack Track offers the opportunity to see reminders of the gold mining history of the area, and to walk through West Coast native beech forest.",Easy,2 - 3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c5c182aa03c940c5ab4808da3ea3ab0f.aspx,https://www.doc.govt.nz/link/7aa5e7a43db24091bd9c979cfab43656.aspx,12/2/2025 8:31:24 AM,8410.73447101382
708987,Monument Track,"This is a short but challenging tramping track from Hope Arm in Lake Manapouri up to the summit of The Monument, with great lake views in good weather.",Advanced,1.5 - 2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/03cb6d1a7b174967a8b2abac8725c560.jpg,https://www.doc.govt.nz/link/333d0d28c67644f19adfaff2d6f81bfe.aspx,12/2/2025 8:31:23 AM,847.945005902493
708988,Monckton Walkway,"Enjoy a short walk through native forest rich in kahikatea, tōtara, beech, mataī, tawa and kōwhai in Monckton Scenic Reserve.",Easy,1 hr 30 min - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/05aa50d4d3004629b79038e10aa80652.jpg,https://www.doc.govt.nz/link/cfeae5f2c8a249798fd2aa79435b8a0b.aspx,12/2/2025 8:31:23 AM,432.157043773791
708989,Moke Lake Loop Track,This popular walk takes you on a loop around the lake. Superb views are on offer as you travel through grassland surrounded by mountains.,Easy,2-3 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/41fe60963fc64f57998139e440e9cc07.aspx,https://www.doc.govt.nz/link/118c89c259ca4c2186fd43fd230e41b1.aspx,12/2/2025 8:31:23 AM,4897.24576052631
708990,Mohi Bush Track,"Explore Mohi Bush Scenic Reserve and see if you can spot the tiny rifleman, New Zealand's smallest bird. This is one of the few places it is found outside of forest parks in Hawke's Bay.",Easy,30 min/1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/28eae4a4fcbc48b0b7441fbc48d32975.jpg,https://www.doc.govt.nz/link/0eaa5798beb44cb19c9369c0d53a9ee5.aspx,12/2/2025 8:31:23 AM,3177.42786658799
708991,Moerangi Track,This shared-use track includes an overnight stop at an historic hut and amazing views from the top of the Moerangi saddle (955 m). Listen for the piercing calls of kiwi at night.,Intermediate,3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/dc8720b664c14547b81e626f861eb82c.aspx,https://www.doc.govt.nz/link/fee352fc1c724846b03b2f80f97db391.aspx,12/2/2025 8:31:23 AM,30509.5572812817
708992,Moeraki Valley Track,The Moeraki Valley offers good tramping for the fit and experienced. The U-shaped valley is typical of those carved out by glaciers during repeated glacial periods.  ,"Advanced, Expert",2+ days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3fbf7fcb0aff4c168f167d9ba3102f2b.jpg,https://www.doc.govt.nz/link/fde05f79debb43fd89948f6730beacbe.aspx,12/2/2025 8:31:23 AM,13992.9490368558
708993,Moeraki Boulders/Kaihinaki Walk,"Take a walk to the Moeraki Boulders/Kaihinaki – geological marvels, exposed by erosion of sedimentary rocks laid down from 65 to 13 million years ago.",Easiest,10 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c6454c2396ea4f678e4b3a741a6b84c5.jpg,https://www.doc.govt.nz/link/f536dd554d9b43a89bdd689fa02d2397.aspx,12/2/2025 8:31:22 AM,287.167396799244
708994,Koranga Tawa Loop Track,This loop track provides options for an overnight tramp with children or a multi-day tramp with river walking sections.,Advanced,2 - 3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/01410790e52d4b67b7d857ffbe62ff8c.aspx,https://www.doc.govt.nz/link/6bcb85cddc4b4fc29c7265b20baf6cae.aspx,12/2/2025 8:31:22 AM,24510.3166152604
708995,Mistake Creek Track,This difficult tramping track leads from the Milford Road and up the Mistake Creek Valley through beech forest to the river flats. ,Advanced,3 hr to bush edge,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/711307a32bdc4b6291c5d743f6ba4d2b.aspx,https://www.doc.govt.nz/link/e78669a33777416f95618bcaad48cdd6.aspx,12/2/2025 8:31:22 AM,5876.45465804506
708996,Minnehaha Walk,This delightful short walk follows a stream through the rainforest - it's a great introduction to the forest for children with the added bonus of glow worms at night. It's suitable for wheelchairs and buggies.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/ecd99f6686494f59a2db0e1b66b0a175.aspx,https://www.doc.govt.nz/link/0b244bcebac84aad8661af975e1a9a09.aspx,12/2/2025 8:31:22 AM,448.611481048916
708997,Minaret Burn Track,"This walk passes through native forest and bush, crossing burns (streams) and giving access to Lake Wānaka itself. This track is suitable for walking, mountain biking and horse riding.",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5a265b195f0a4c2ea5ece5cacd0c0536.jpg,https://www.doc.govt.nz/link/986e18290545415bbc6cae32f497708c.aspx,12/2/2025 8:31:22 AM,21981.622632337
708998,Milford Sound Lookout Track,"Enjoy impressive views of stunning Milford Sound from a lookout on this short, easy walking track.",Easy,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b8676d8c86c408c95bd5e6d81e7c1ca.aspx,https://www.doc.govt.nz/link/75e00bdb29b04659b2e7e58594dfeabb.aspx,12/2/2025 8:31:21 AM,111.765452816474
708999,Milford Foreshore Walk,"Wander through beech forest and along the sandy foreshore of Milford Sound, and enjoy fabulous views of Mitre Peak - it's an easy, short walk that's great for kids.
",Easiest,30 m,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f22595af63dc4f70974f6e9b65e01a59.jpg,https://www.doc.govt.nz/link/c498383fdfa34feabd10bd25b07bd0dd.aspx,12/2/2025 8:31:21 AM,608.574409505037
709000,Middle Ridge Track,This walking track links up with two popular tracks within Catchpool Valley. ,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/048b6acd789745dabd408bce126b658b.jpg,https://www.doc.govt.nz/link/607efadad5d3482683b198ef92dc2d49.aspx,12/2/2025 8:31:21 AM,1440.85456737724
709001,McLean Falls Walk,Walk to the spectacular McLean Falls though a variety of forest and shrub types.,Easiest,40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5b41f5feca1c412c9f1817a0fe9d7066.jpg,https://www.doc.govt.nz/link/5871c86af7f14de0be4493cb950cba9f.aspx,12/2/2025 8:31:21 AM,1005.56416109329
709002,McKinnon Hut Track,"Perched on the northern end of the Hikurangi Range in Ruahine Forest Park, McKinnon Hut is accessed via a long ridge climbing up from the Kawhatau Valley. Stay a night and return the same way.",Advanced,8 - 10 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/3ae99894811649ecb21577dba32f50e6.aspx,12/2/2025 8:31:21 AM,6298.75396909932
709003,Mavora - Greenstone Walkway,"This is a 50 km, four day tramping trip, linking the Mavora Lakes Camping Area with the Greenstone Track. It passes through open valley tussock land and beech forested hill country. This track is part of Te Araroa Trail.",Advanced,4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6fe318869a2f4d3ca43c42dce3a6487e.jpg,https://www.doc.govt.nz/link/78b3987c2a754d88b5122593de6b6085.aspx,12/2/2025 8:31:21 AM,33691.8381423709
709004,Maunganui Bluff Track,Climb up and over an ancient volcanic crater for some of the best views in the region - pass through some pristine coastal vegetation dominated by Pohutukawa.,"Easy, Advanced",1 hr 30 min to Maunganui Bluff | 5 hr to Waikara B,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5462c8f2368d4be482a936e8c5f3e45a.jpg,https://www.doc.govt.nz/link/09b55e095ab54723b1a08df9e60731ee.aspx,12/2/2025 8:31:21 AM,8080.60130732059
709005,Matiu/Somes Island gun emplacements track,"Walk to the top of Matiu/Somes Island, to see gun emplacements built during World War II and enjoy 360 degree views. ",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8b56dea1d7724ef1a7d70ba21c2d86cb.jpg,https://www.doc.govt.nz/link/a0b41ac4285b4da0bddb300e92b4b188.aspx,12/2/2025 8:31:20 AM,368.775095670076
709006,Upper Matiri Valley and 1000 Acre Plateau tramping tracks,From Lake Matiri you can do tramps to the upper Matiri Valley and 1000 Acre Plateau.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d4de7bed6f624d7bbebb9cf9548d0685.jpg,https://www.doc.govt.nz/link/8e29e5dc63474c6db4dbdad4def9638b.aspx,12/2/2025 8:31:20 AM,39179.1261130468
709007,Matemateāonga Track,Walk deep into the wilderness of the Whanganui National Park on old Māori trail and settlers’ dray road. Shorter day and overnight opportunities are also available.,Advanced,3 - 5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ec8dff1ff26d43e4b21d4b68e48ea4bc.aspx,12/2/2025 8:31:20 AM,35723.7213799556
709008,Matamataharakeke Track,Part of the original Waikawau to Kennedy Bay route used by gold miners and loggers. It goes up the main ridge past a series of lookouts giving views over bush covered hills to coast and islands. ,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/665785a9ec5b4451bf9e5704ca343d06.jpg,https://www.doc.govt.nz/link/d1783a0ebedb47f8af85811bed836053.aspx,12/2/2025 8:31:20 AM,6381.78025243656
